================================================================
   PREDATOR X — AUTHORIZATION CHAIN BACKFILL
================================================================
Dossiers needing backfill: 5592 | Dry-run: False
----------------------------------------------------------------
  Re-running PRV_NOV_003875fb through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_003875fb.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3a6281e2 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3a6281e2.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3a68d1ad through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3a68d1ad.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3a68f4c4 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3a68f4c4.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3a72f92f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3a72f92f.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3a7b31b6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3a7b31b6.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3a82a403 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3a82a403.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3a83f2a5 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3a83f2a5.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3a8b1072 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3a8b1072.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3a8eb021 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3a8eb021.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3a98495a through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3a98495a.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3a9b3a38 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3a9b3a38.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3a9c480c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3a9c480c.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3aa8d565 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3aa8d565.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3ab7e179 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3ab7e179.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3abc1441 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3abc1441.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3abc5cc9 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3abc5cc9.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3abfe1e6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3abfe1e6.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3ac392d1 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3ac392d1.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3ac4b31b through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3ac4b31b.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3ad1b8b4 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3ad1b8b4.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3ad3cc95 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3ad3cc95.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3ad83065 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3ad83065.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3ae5ce33 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3ae5ce33.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3af55726 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3af55726.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3aff5efd through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3aff5efd.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3b0a5255 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b0a5255.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3b0af6eb through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b0af6eb.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3b0b4cde through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b0b4cde.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3b0ea54e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b0ea54e.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3b17c252 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b17c252.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3b250ffb through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b250ffb.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3b262101 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b262101.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3b29bb9e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b29bb9e.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3b359eca through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b359eca.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3b37498c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b37498c.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3b38c3db through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b38c3db.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3b3c375e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b3c375e.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3b441d38 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b441d38.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3b45c730 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b45c730.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3b510e2d through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b510e2d.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3b5b3106 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b5b3106.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3b62d320 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b62d320.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3b6867e4 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b6867e4.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3b75c203 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b75c203.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3b79fe1a through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b79fe1a.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3b8de07e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b8de07e.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3b9d1d9a through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3b9d1d9a.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3ba0e0e5 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3ba0e0e5.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3ba4e5e6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3ba4e5e6.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3ba5f248 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3ba5f248.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3ba60dfe through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3ba60dfe.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3bb1ca98 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3bb1ca98.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3bb85027 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3bb85027.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3bb91e90 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3bb91e90.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3bcb1b16 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3bcb1b16.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3bcc4a9f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3bcc4a9f.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3bd07033 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3bd07033.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3bd29c1a through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3bd29c1a.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3bd91695 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3bd91695.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3bdaf96c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3bdaf96c.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3bdebf93 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3bdebf93.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3be1c8a7 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3be1c8a7.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3be20cc7 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3be20cc7.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3be66c4d through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3be66c4d.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3be8c680 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3be8c680.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3be9addf through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3be9addf.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3bed849a through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3bed849a.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3bee8d6b through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3bee8d6b.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3bf0c4b6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3bf0c4b6.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3c0a81e6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c0a81e6.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3c0a988d through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c0a988d.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3c0c047f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c0c047f.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3c10ae8b through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c10ae8b.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3c15bf95 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c15bf95.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3c1fd34c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c1fd34c.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3c246a71 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c246a71.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3c26edce through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c26edce.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3c2808ad through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c2808ad.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3c332a5d through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c332a5d.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3c368fb6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c368fb6.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3c37d5e1 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c37d5e1.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3c389086 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c389086.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3c3b1c56 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c3b1c56.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3c3e97eb through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c3e97eb.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3c3eb80b through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c3eb80b.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3c4896a4 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c4896a4.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3c4c22c4 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c4c22c4.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3c4c5f49 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c4c5f49.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3c5fb316 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c5fb316.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3c930866 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c930866.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3c9da66a through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3c9da66a.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3cadb057 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3cadb057.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3cb38aa7 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3cb38aa7.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3cbabbfd through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3cbabbfd.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3cbc645c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3cbc645c.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3cc39570 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3cc39570.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3cca789f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3cca789f.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3cd9cced through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3cd9cced.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3ce405bd through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3ce405bd.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3cf061c6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3cf061c6.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d009f79 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d009f79.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d08354b through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d08354b.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d148faa through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d148faa.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d14b7e7 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d14b7e7.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d18cc9d through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d18cc9d.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d230b21 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d230b21.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3d253d93 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d253d93.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3d2c7615 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d2c7615.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3d2d36f4 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d2d36f4.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d3f0e5e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d3f0e5e.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d3f6d37 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d3f6d37.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3d4294e7 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d4294e7.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3d535c1c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d535c1c.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d5a48bc through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d5a48bc.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3d62eb95 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d62eb95.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d639a4f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d639a4f.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d656fb5 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d656fb5.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d684627 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d684627.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d7eed8c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d7eed8c.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d840730 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d840730.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d8593c2 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d8593c2.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d876cf1 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d876cf1.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3d8dae0a through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3d8dae0a.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3da5341a through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3da5341a.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3da60c52 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3da60c52.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3daa3316 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3daa3316.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3db2d93f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3db2d93f.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3dbe9ce4 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3dbe9ce4.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3dc81984 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3dc81984.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3dce9727 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3dce9727.json (auth=9/11, grade=REJECTED)
  Re-running PRV_REP_3dd9092e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3dd9092e.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3de1df96 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3de1df96.json (auth=8/11, grade=REJECTED)
  Re-running PRV_REP_3df19fa3 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Prv_Dossiers\Bronze\PRV_REP_3df19fa3.json (auth=8/11, grade=REJECTED)
